Play,Type,PlayerLinenumber,ActSceneLine,Player,PlayerLine
Alls well that ends well,Comedy,3,1.3.11,COUNTESS,enough to make such knaveries yours.
Alls well that ends well,Comedy,4,1.3.12,Clown,"'Tis not unknown to you, madam, I am a poor fellow."
Alls well that ends well,Comedy,5,1.3.13,COUNTESS,"Well, sir."
Alls well that ends well,Comedy,6,1.3.14,Clown,"No, madam, 'tis not so well that I am poor, though"
Alls well that ends well,Comedy,6,1.3.15,Clown,"many of the rich are damned: but, if I may have"
Alls well that ends well,Comedy,6,1.3.16,Clown,"your ladyship's good will to go to the world, Isbel"
Alls well that ends well,Comedy,6,1.3.17,Clown,the woman and I will do as we may.
Alls well that ends well,Comedy,7,1.3.18,COUNTESS,Wilt thou needs be a beggar?
Alls well that ends well,Comedy,8,1.3.19,Clown,I do beg your good will in this case.
Alls well that ends well,Comedy,9,1.3.20,COUNTESS,In what case?
Alls well that ends well,Comedy,10,1.3.21,Clown,In Isbel's case and mine own. Service is no
Alls well that ends well,Comedy,10,1.3.22,Clown,heritage: and I think I shall never have the
Alls well that ends well,Comedy,10,1.3.23,Clown,"blessing of God till I have issue o' my body, for"
Alls well that ends well,Comedy,10,1.3.24,Clown,they say barnes are blessings.
Alls well that ends well,Comedy,11,1.3.25,COUNTESS,Tell me thy reason why thou wilt marry.
Alls well that ends well,Comedy,12,1.3.26,Clown,"My poor body, madam, requires it: I am driven on"
Alls well that ends well,Comedy,12,1.3.27,Clown,"by the flesh, and he must needs go that the devil drives."
Alls well that ends well,Comedy,13,1.3.28,COUNTESS,Is this all your worship's reason?
Alls well that ends well,Comedy,14,1.3.29,Clown,"Faith, madam, I have other holy reasons such as they"
Alls well that ends well,Comedy,14,1.3.30,Clown,are.
Alls well that ends well,Comedy,15,1.3.31,COUNTESS,May the world know them?
Alls well that ends well,Comedy,16,1.3.32,Clown,"I have been, madam, a wicked creature, as you and"
Alls well that ends well,Comedy,16,1.3.33,Clown,"all flesh and blood are, and, indeed, I do marry"
Alls well that ends well,Comedy,16,1.3.34,Clown,that I may repent.
Alls well that ends well,Comedy,17,1.3.35,COUNTESS,"Thy marriage, sooner than thy wickedness."
Alls well that ends well,Comedy,18,1.3.36,Clown,"I am out o' friends, madam, and I hope to have"
Alls well that ends well,Comedy,18,1.3.37,Clown,friends for my wife's sake.
Alls well that ends well,Comedy,19,1.3.38,COUNTESS,"Such friends are thine enemies, knave."
Alls well that ends well,Comedy,20,1.3.39,Clown,"You're shallow, madam, in great friends, for the"
Alls well that ends well,Comedy,20,1.3.40,Clown,knaves come to do that for me which I am aweary of.
Alls well that ends well,Comedy,20,1.3.41,Clown,He that ears my land spares my team and gives me
Alls well that ends well,Comedy,20,1.3.42,Clown,"leave to in the crop, if I be his cuckold, he's my"
Alls well that ends well,Comedy,20,1.3.43,Clown,drudge: he that comforts my wife is the cherisher
Alls well that ends well,Comedy,20,1.3.44,Clown,"of my flesh and blood, he that cherishes my flesh"
Alls well that ends well,Comedy,20,1.3.45,Clown,"and blood loves my flesh and blood, he that loves my"
Alls well that ends well,Comedy,20,1.3.46,Clown,"flesh and blood is my friend: ergo, he that kisses"
Alls well that ends well,Comedy,20,1.3.47,Clown,my wife is my friend. If men could be contented to
Alls well that ends well,Comedy,20,1.3.48,Clown,"be what they are, there were no fear in marriage,"
Alls well that ends well,Comedy,20,1.3.49,Clown,for young Charbon the Puritan and old Poysam the
Alls well that ends well,Comedy,20,1.3.50,Clown,"Papist, howsome'er their hearts are severed in"
Alls well that ends well,Comedy,20,1.3.51,Clown,"religion, their heads are both one, they may jowl"
Alls well that ends well,Comedy,20,1.3.52,Clown,"horns together, like any deer i' the herd."
Alls well that ends well,Comedy,21,1.3.53,COUNTESS,Wilt thou ever be a foul-mouthed and calumnious knave?
Alls well that ends well,Comedy,22,1.3.54,Clown,"A prophet I, madam, and I speak the truth the next"
Alls well that ends well,Comedy,22,1.3.55,Clown,way:
Alls well that ends well,Comedy,22,1.3.56,Clown,"For I the ballad will repeat,"
Alls well that ends well,Comedy,22,1.3.57,Clown,"Which men full true shall find,"
Alls well that ends well,Comedy,22,1.3.58,Clown,"Your marriage comes by destiny,"
Alls well that ends well,Comedy,22,1.3.59,Clown,Your cuckoo sings by kind.
Alls well that ends well,Comedy,23,1.3.60,COUNTESS,"Get you gone, sir, I'll talk with you more anon."
Alls well that ends well,Comedy,24,1.3.61,Steward,"May it please you, madam, that he bid Helen come to"
Alls well that ends well,Comedy,24,1.3.62,Steward,you: of her I am to speak.
Alls well that ends well,Comedy,25,1.3.63,COUNTESS,"Sirrah, tell my gentlewoman I would speak with her,"
Alls well that ends well,Comedy,25,1.3.64,COUNTESS,"Helen, I mean."
Alls well that ends well,Comedy,26,1.3.65,Clown,"Was this fair face the cause, quoth she,"
Alls well that ends well,Comedy,26,1.3.66,Clown,Why the Grecians sacked Troy?
Alls well that ends well,Comedy,26,1.3.67,Clown,"Fond done, done fond,"
Alls well that ends well,Comedy,26,1.3.68,Clown,Was this King Priam's joy?
Alls well that ends well,Comedy,26,1.3.69,Clown,"With that she sighed as she stood,"
Alls well that ends well,Comedy,26,1.3.70,Clown,"With that she sighed as she stood,"
Alls well that ends well,Comedy,26,1.3.71,Clown,"And gave this sentence then,"
Alls well that ends well,Comedy,26,1.3.72,Clown,"Among nine bad if one be good,"
Alls well that ends well,Comedy,26,1.3.73,Clown,"Among nine bad if one be good,"
Alls well that ends well,Comedy,26,1.3.74,Clown,There's yet one good in ten.
Alls well that ends well,Comedy,27,1.3.75,COUNTESS,"What, one good in ten? you corrupt the song, sirrah."
Alls well that ends well,Comedy,28,1.3.76,Clown,"One good woman in ten, madam, which is a purifying"
Alls well that ends well,Comedy,28,1.3.77,Clown,o' the song: would God would serve the world so all
Alls well that ends well,Comedy,28,1.3.78,Clown,"the year! we'ld find no fault with the tithe-woman,"
Alls well that ends well,Comedy,28,1.3.79,Clown,"if I were the parson. One in ten, quoth a'! An we"
Alls well that ends well,Comedy,28,1.3.80,Clown,might have a good woman born but one every blazing
Alls well that ends well,Comedy,28,1.3.81,Clown,"star, or at an earthquake, 'twould mend the lottery"
Alls well that ends well,Comedy,28,1.3.82,Clown,"well: a man may draw his heart out, ere a' pluck"
Alls well that ends well,Comedy,28,1.3.83,Clown,one.
Alls well that ends well,Comedy,29,1.3.84,COUNTESS,"You'll be gone, sir knave, and do as I command you."
Alls well that ends well,Comedy,30,1.3.85,Clown,"That man should be at woman's command, and yet no"
Alls well that ends well,Comedy,30,1.3.86,Clown,"hurt done! Though honesty be no puritan, yet it"
Alls well that ends well,Comedy,30,1.3.87,Clown,"will do no hurt, it will wear the surplice of"
Alls well that ends well,Comedy,30,1.3.88,Clown,humility over the black gown of a big heart. I am
Alls well that ends well,Comedy,30,1.3.89,Clown,"going, forsooth: the business is for Helen to come hither."
Alls well that ends well,Comedy,31,1.3.90,COUNTESS,"Well, now."
Alls well that ends well,Comedy,32,1.3.91,Steward,"I know, madam, you love your gentlewoman entirely."
Alls well that ends well,Comedy,33,1.3.92,COUNTESS,"Faith, I do: her father bequeathed her to me, and"
Alls well that ends well,Comedy,33,1.3.93,COUNTESS,"she herself, without other advantage, may lawfully"
Alls well that ends well,Comedy,33,1.3.94,COUNTESS,make title to as much love as she finds: there is
Alls well that ends well,Comedy,33,1.3.95,COUNTESS,"more owing her than is paid, and more shall be paid"
Alls well that ends well,Comedy,33,1.3.96,COUNTESS,her than she'll demand.
Alls well that ends well,Comedy,34,1.3.97,Steward,"Madam, I was very late more near her than I think"
Alls well that ends well,Comedy,34,1.3.98,Steward,"she wished me: alone she was, and did communicate"
Alls well that ends well,Comedy,34,1.3.99,Steward,"to herself her own words to her own ears, she"
Alls well that ends well,Comedy,34,1.3.100,Steward,"thought, I dare vow for her, they touched not any"
Alls well that ends well,Comedy,34,1.3.101,Steward,"stranger sense. Her matter was, she loved your son:"
Alls well that ends well,Comedy,34,1.3.102,Steward,"Fortune, she said, was no goddess, that had put"
Alls well that ends well,Comedy,34,1.3.103,Steward,"such difference betwixt their two estates, Love no"
Alls well that ends well,Comedy,34,1.3.104,Steward,"god, that would not extend his might, only where"
Alls well that ends well,Comedy,34,1.3.105,Steward,"qualities were level, Dian no queen of virgins, that"
Alls well that ends well,Comedy,34,1.3.106,Steward,"would suffer her poor knight surprised, without"
Alls well that ends well,Comedy,34,1.3.107,Steward,rescue in the first assault or ransom afterward.
Alls well that ends well,Comedy,34,1.3.108,Steward,This she delivered in the most bitter touch of
Alls well that ends well,Comedy,34,1.3.109,Steward,sorrow that e'er I heard virgin exclaim in: which I
Alls well that ends well,Comedy,34,1.3.110,Steward,"held my duty speedily to acquaint you withal,"
Alls well that ends well,Comedy,34,1.3.111,Steward,"sithence, in the loss that may happen, it concerns"
Alls well that ends well,Comedy,34,1.3.112,Steward,you something to know it.
Alls well that ends well,Comedy,35,1.3.113,COUNTESS,"You have discharged this honestly, keep it to"
Alls well that ends well,Comedy,35,1.3.114,COUNTESS,yourself: many likelihoods informed me of this
Alls well that ends well,Comedy,35,1.3.115,COUNTESS,"before, which hung so tottering in the balance that"
Alls well that ends well,Comedy,35,1.3.116,COUNTESS,"I could neither believe nor misdoubt. Pray you,"
Alls well that ends well,Comedy,35,1.3.117,COUNTESS,"leave me: stall this in your bosom, and I thank you"
Alls well that ends well,Comedy,35,1.3.118,COUNTESS,for your honest care: I will speak with you further anon.
Alls well that ends well,Comedy,35,1.3.119,COUNTESS,Even so it was with me when I was young:
Alls well that ends well,Comedy,35,1.3.120,COUNTESS,"If ever we are nature's, these are ours, this thorn"
Alls well that ends well,Comedy,35,1.3.121,COUNTESS,"Doth to our rose of youth rightly belong,"
Alls well that ends well,Comedy,35,1.3.122,COUNTESS,"Our blood to us, this to our blood is born,"
Alls well that ends well,Comedy,35,1.3.123,COUNTESS,"It is the show and seal of nature's truth,"
Alls well that ends well,Comedy,35,1.3.124,COUNTESS,Where love's strong passion is impress'd in youth:
Alls well that ends well,Comedy,35,1.3.125,COUNTESS,"By our remembrances of days foregone,"
Alls well that ends well,Comedy,35,1.3.126,COUNTESS,"Such were our faults, or then we thought them none."
Alls well that ends well,Comedy,35,1.3.127,COUNTESS,Her eye is sick on't: I observe her now.
Alls well that ends well,Comedy,36,1.3.128,HELENA,"What is your pleasure, madam?"
Alls well that ends well,Comedy,37,1.3.129,COUNTESS,"You know, Helen,"
Alls well that ends well,Comedy,37,1.3.130,COUNTESS,I am a mother to you.
Alls well that ends well,Comedy,38,1.3.131,HELENA,Mine honourable mistress.
Alls well that ends well,Comedy,39,1.3.132,COUNTESS,"Nay, a mother:"
Alls well that ends well,Comedy,39,1.3.133,COUNTESS,"Why not a mother? When I said 'a mother,'"
Alls well that ends well,Comedy,39,1.3.134,COUNTESS,"Methought you saw a serpent: what's in 'mother,'"
Alls well that ends well,Comedy,39,1.3.135,COUNTESS,"That you start at it? I say, I am your mother,"
Alls well that ends well,Comedy,39,1.3.136,COUNTESS,And put you in the catalogue of those
Alls well that ends well,Comedy,39,1.3.137,COUNTESS,That were enwombed mine: 'tis often seen
Alls well that ends well,Comedy,39,1.3.138,COUNTESS,Adoption strives with nature and choice breeds
Alls well that ends well,Comedy,39,1.3.139,COUNTESS,A native slip to us from foreign seeds:
Alls well that ends well,Comedy,39,1.3.140,COUNTESS,"You ne'er oppress'd me with a mother's groan,"
Alls well that ends well,Comedy,39,1.3.141,COUNTESS,Yet I express to you a mother's care:
Alls well that ends well,Comedy,39,1.3.142,COUNTESS,"God's mercy, maiden! does it curd thy blood"
Alls well that ends well,Comedy,39,1.3.143,COUNTESS,"To say I am thy mother? What's the matter,"
Alls well that ends well,Comedy,39,1.3.144,COUNTESS,"That this distemper'd messenger of wet,"
Alls well that ends well,Comedy,39,1.3.145,COUNTESS,"The many-colour'd Iris, rounds thine eye?"
Alls well that ends well,Comedy,39,1.3.146,COUNTESS,Why? that you are my daughter?
Alls well that ends well,Comedy,40,1.3.147,HELENA,That I am not.
Alls well that ends well,Comedy,41,1.3.148,COUNTESS,"I say, I am your mother."
Alls well that ends well,Comedy,42,1.3.149,HELENA,"Pardon, madam,"
Alls well that ends well,Comedy,42,1.3.150,HELENA,The Count Rousillon cannot be my brother:
Alls well that ends well,Comedy,42,1.3.151,HELENA,"I am from humble, he from honour'd name,"
Alls well that ends well,Comedy,42,1.3.152,HELENA,"No note upon my parents, his all noble:"
Alls well that ends well,Comedy,42,1.3.153,HELENA,"My master, my dear lord he is, and I"
Alls well that ends well,Comedy,42,1.3.154,HELENA,"His servant live, and will his vassal die:"
Alls well that ends well,Comedy,42,1.3.155,HELENA,He must not be my brother.
Alls well that ends well,Comedy,43,1.3.156,COUNTESS,Nor I your mother?
Alls well that ends well,Comedy,44,1.3.157,HELENA,"You are my mother, madam, would you were,--"
Alls well that ends well,Comedy,44,1.3.158,HELENA,"So that my lord your son were not my brother,--"
Alls well that ends well,Comedy,44,1.3.159,HELENA,"Indeed my mother! or were you both our mothers,"
Alls well that ends well,Comedy,44,1.3.160,HELENA,"I care no more for than I do for heaven,"
Alls well that ends well,Comedy,44,1.3.161,HELENA,"So I were not his sister. Can't no other,"
Alls well that ends well,Comedy,44,1.3.162,HELENA,"But, I your daughter, he must be my brother?"
Alls well that ends well,Comedy,45,1.3.163,COUNTESS,"Yes, Helen, you might be my daughter-in-law:"
Alls well that ends well,Comedy,45,1.3.164,COUNTESS,God shield you mean it not! daughter and mother
Alls well that ends well,Comedy,45,1.3.165,COUNTESS,"So strive upon your pulse. What, pale again?"
Alls well that ends well,Comedy,45,1.3.166,COUNTESS,My fear hath catch'd your fondness: now I see
Alls well that ends well,Comedy,45,1.3.167,COUNTESS,"The mystery of your loneliness, and find"
Alls well that ends well,Comedy,45,1.3.168,COUNTESS,Your salt tears' head: now to all sense 'tis gross
Alls well that ends well,Comedy,45,1.3.169,COUNTESS,"You love my son, invention is ashamed,"
Alls well that ends well,Comedy,45,1.3.170,COUNTESS,"Against the proclamation of thy passion,"
Alls well that ends well,Comedy,45,1.3.171,COUNTESS,"To say thou dost not: therefore tell me true,"
Alls well that ends well,Comedy,45,1.3.172,COUNTESS,"But tell me then, 'tis so, for, look thy cheeks"
Alls well that ends well,Comedy,45,1.3.173,COUNTESS,"Confess it, th' one to th' other, and thine eyes"
Alls well that ends well,Comedy,45,1.3.174,COUNTESS,See it so grossly shown in thy behaviors
Alls well that ends well,Comedy,45,1.3.175,COUNTESS,That in their kind they speak it: only sin
Alls well that ends well,Comedy,45,1.3.176,COUNTESS,"And hellish obstinacy tie thy tongue,"
Alls well that ends well,Comedy,45,1.3.177,COUNTESS,"That truth should be suspected. Speak, is't so?"
